time,gaikei_value,naikei_value,okuri_velocity,hiki_velocity,H1PV,H2PV,H3PV,H4-1PV,H4-2PV,H4-3PV,H4-4PV,H5PV,H6PV,H7PV,H1MV,H2MV,H3MV,H4-1MV,H4-2MV,H4-3MV,H4-4MV,H5MV,H6MV,H7MV,roshinkann_PV1,roshinkann_PV2,roshinkann_PV3,roshinkann_PV4,roshinkann_PV5,roshinkann_PV6,roshinkann_PV7,roshinkann_PV8,roshinkann_PV9,roshinkann_PV10
2022-02-14 18:14:24,1.8,0.0,0.0,0.0,742.8,780.7,827.0,882.5,898.8,899.6,887.6,822.1,755.2,724.9,26.9,23.0,22.4,26.6,26.1,26.3,26.0,22.3,23.3,30.5,744.0,791.6,841.1,894.3,892.5,890.4,891.7,835.5,786.3,745.4
2022-02-14 18:14:25,1.8,0.0,0.0,0.0,742.8,780.7,827.0,882.5,898.8,899.6,887.6,822.1,755.3,724.9,26.9,23.0,22.4,26.6,26.1,26.3,26.0,22.3,23.2,30.5,744.0,791.6,841.1,894.3,892.5,890.4,891.7,835.5,786.3,745.4
2022-02-14 18:14:26,1.801,0.0,0.0,0.0,742.8,780.7,827.0,882.4,898.8,899.6,887.6,822.1,755.3,724.9,26.9,23.0,22.4,26.6,26.1,26.3,26.0,22.3,23.2,30.5,744.0,791.6,841.1,894.3,892.5,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:27,1.8,0.0,0.0,0.0,742.8,780.7,827.0,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.9,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.1,894.3,892.5,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:28,1.801,0.0,0.0,0.0,742.8,780.7,827.0,882.4,898.8,899.5,887.6,822.1,755.3,725.0,26.9,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.1,894.3,892.5,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:29,1.801,0.0,0.0,0.0,742.8,780.7,827.0,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.9,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.1,894.3,892.5,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:30,1.801,0.0,0.0,0.0,742.8,780.7,826.9,882.4,898.7,899.6,887.6,822.1,755.3,725.0,26.9,23.0,22.4,26.6,26.1,26.3,26.0,22.3,23.2,30.5,743.9,791.7,841.0,894.3,892.5,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:31,1.801,0.0,0.0,0.0,742.8,780.7,826.9,882.4,898.7,899.6,887.6,822.1,755.4,725.0,26.9,23.0,22.5,26.6,26.1,26.3,26.0,22.3,23.2,30.5,743.9,791.7,841.0,894.3,892.4,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:32,1.801,0.0,0.0,0.0,742.8,780.7,826.9,882.4,898.7,899.6,887.6,822.1,755.4,725.0,26.9,23.0,22.5,26.6,26.1,26.3,26.0,22.3,23.2,30.5,743.9,791.7,841.0,894.3,892.4,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:33,1.801,0.0,0.0,0.0,742.8,780.7,826.9,882.4,898.7,899.6,887.6,822.1,755.3,724.9,26.9,23.0,22.5,26.6,26.1,26.3,26.0,22.3,23.2,30.5,743.9,791.7,841.0,894.3,892.4,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:34,1.801,0.0,0.0,0.0,742.8,780.7,826.9,882.5,898.7,899.6,887.7,822.1,755.3,724.9,26.9,23.0,22.5,26.6,26.1,26.3,26.0,22.3,23.2,30.5,743.9,791.7,841.0,894.3,892.4,890.4,891.7,835.5,786.3,745.4
2022-02-14 18:14:35,1.801,0.0,0.0,0.0,742.8,780.7,826.9,882.5,898.7,899.6,887.7,822.1,755.3,724.9,26.9,23.0,22.5,26.6,26.1,26.3,26.0,22.3,23.2,30.5,743.9,791.7,841.0,894.3,892.4,890.4,891.7,835.5,786.3,745.4
2022-02-14 18:14:36,1.801,0.0,0.0,0.0,742.8,780.7,826.9,882.5,898.7,899.6,887.7,822.1,755.3,724.9,26.9,23.0,22.5,26.6,26.1,26.3,26.0,22.3,23.2,30.5,743.9,791.7,841.0,894.2,892.4,890.4,891.7,835.5,786.3,745.4
2022-02-14 18:14:37,1.801,0.0,0.0,0.0,742.8,780.7,826.9,882.5,898.7,899.6,887.7,822.1,755.3,724.9,26.9,23.0,22.5,26.6,26.1,26.3,26.0,22.3,23.2,30.5,743.9,791.7,841.0,894.3,892.4,890.4,891.7,835.5,786.3,745.4
2022-02-14 18:14:38,1.801,0.0,0.0,0.0,742.8,780.7,827.0,882.5,898.7,899.6,887.7,822.1,755.3,724.9,26.9,23.0,22.4,26.6,26.1,26.3,26.0,22.3,23.2,30.5,743.9,791.6,841.1,894.3,892.4,890.4,891.7,835.5,786.3,745.4
2022-02-14 18:14:39,1.8,0.0,0.0,0.0,742.8,780.7,827.0,882.5,898.7,899.6,887.6,822.1,755.2,724.9,26.9,23.0,22.4,26.6,26.1,26.3,26.0,22.3,23.3,30.5,743.9,791.6,841.1,894.3,892.5,890.4,891.7,835.4,786.3,745.4
2022-02-14 18:14:40,1.801,0.0,0.0,0.0,742.8,780.7,827.0,882.5,898.7,899.6,887.6,822.1,755.2,724.8,26.9,23.0,22.4,26.6,26.1,26.3,26.0,22.3,23.3,30.5,743.9,791.6,841.1,894.3,892.5,890.4,891.7,835.4,786.3,745.4
2022-02-14 18:14:41,1.801,0.0,0.0,0.0,742.9,780.7,827.0,882.5,898.7,899.6,887.6,822.1,755.2,724.8,26.8,23.0,22.4,26.6,26.1,26.3,26.0,22.3,23.3,30.5,743.9,791.6,841.1,894.3,892.5,890.4,891.7,835.4,786.3,745.4
2022-02-14 18:14:42,1.801,0.0,0.0,0.0,742.8,780.8,827.0,882.4,898.7,899.6,887.6,822.1,755.3,724.9,26.9,23.0,22.4,26.6,26.1,26.3,26.0,22.3,23.2,30.5,743.9,791.6,841.1,894.3,892.5,890.4,891.7,835.4,786.3,745.4
2022-02-14 18:14:43,1.801,0.0,0.0,0.0,742.8,780.7,827.0,882.4,898.7,899.5,887.6,822.1,755.3,724.9,26.9,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,743.9,791.6,841.1,894.3,892.5,890.4,891.7,835.4,786.3,745.4
2022-02-14 18:14:44,1.801,0.0,0.0,0.0,742.8,780.8,827.0,882.4,898.7,899.5,887.6,822.1,755.3,724.9,26.9,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,743.9,791.6,841.1,894.3,892.5,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:45,1.801,0.0,0.0,0.0,742.8,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.9,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.1,894.4,892.5,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:46,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:47,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:48,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:49,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:50,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:51,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:52,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:53,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:54,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:55,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.4,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:56,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.2,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:57,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:58,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:14:59,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:15:00,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.6,841.2,894.4,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:15:01,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.5,841.2,894.5,892.6,890.4,891.7,835.5,786.3,745.5
2022-02-14 18:15:02,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.9,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.5,841.2,894.5,892.6,890.4,891.7,835.5,786.3,745.4
2022-02-14 18:15:03,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.1,791.5,841.2,894.5,892.7,890.4,891.7,835.4,786.3,745.4
2022-02-14 18:15:04,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.7,890.4,891.7,835.4,786.3,745.4
2022-02-14 18:15:05,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.2,30.5,744.0,791.6,841.2,894.4,892.7,890.4,891.7,835.4,786.3,745.4
2022-02-14 18:15:06,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.1,755.2,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.4
2022-02-14 18:15:07,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.2,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.5,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.4
2022-02-14 18:15:08,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.6,890.4,891.7,835.4,786.3,745.3
2022-02-14 18:15:09,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.7,835.3,786.3,745.3
2022-02-14 18:15:10,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.7,835.3,786.3,745.2
2022-02-14 18:15:11,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.7,835.3,786.3,745.2
2022-02-14 18:15:12,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.7,835.3,786.3,745.2
2022-02-14 18:15:13,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:14,1.801,0.0,0.0,0.0,743.0,780.9,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:15,1.801,0.0,0.0,0.0,743.0,780.9,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.5,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:16,1.801,0.0,0.0,0.0,743.0,780.9,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:17,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.5,841.3,894.5,892.7,890.4,891.6,835.3,786.3,745.3
2022-02-14 18:15:18,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.5,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.5,841.3,894.5,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:19,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.5,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:20,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.5,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:21,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:22,1.8,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.8,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:23,1.801,0.0,0.0,0.0,743.0,780.9,827.1,882.4,898.9,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.5,841.3,894.5,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:24,1.801,0.0,0.0,0.0,743.0,780.9,827.1,882.4,898.9,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.1,791.5,841.3,894.5,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:25,1.801,0.0,0.0,0.0,743.0,780.9,827.1,882.4,898.9,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.1,791.5,841.3,894.5,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:26,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:27,1.8,0.0,0.0,0.0,743.0,780.8,827.0,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:28,1.8,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.3
2022-02-14 18:15:29,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:30,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.0,791.6,841.3,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:31,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.5,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.6,744.1,791.5,841.3,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:32,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.1,791.5,841.3,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:33,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:34,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:35,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:36,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:37,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:38,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.4,786.3,745.3
2022-02-14 18:15:39,1.8,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.3
2022-02-14 18:15:40,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:41,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.1,791.5,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:42,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.5,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:43,1.801,0.0,0.0,0.0,743.0,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.7,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:44,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:45,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:46,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.6,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:47,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.1,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:48,1.801,0.0,0.0,0.0,742.9,780.8,827.0,882.4,898.8,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:49,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.1,894.4,892.6,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:50,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.3,786.3,745.2
2022-02-14 18:15:51,1.8,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.4,786.3,745.3
2022-02-14 18:15:52,1.8,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.0,755.2,724.7,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.4,786.3,745.3
2022-02-14 18:15:53,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.2,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.4,786.3,745.3
2022-02-14 18:15:54,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.8,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.4,786.3,745.3
2022-02-14 18:15:55,1.801,0.0,0.0,0.0,742.9,780.8,827.1,882.4,898.9,899.5,887.6,822.1,755.3,724.8,26.8,23.0,22.4,26.6,26.1,26.4,26.0,22.3,23.3,30.7,744.0,791.6,841.2,894.4,892.6,890.4,891.6,835.4,786.3,745.3
